Comm ID,bio_author_id,author_id,agent_id,id,MemberID,selection_class,Agent type1,Agent type2,type2description,img,gender,code,last_name,first_name,other_name,,born,formula1,birthday,birth_location,,died,formula1,deathday,death_location,workplace,knows,shortbio,link,data_evaluation,authority_organization,authority_record,CrossReference,Medien,Schulwesen,Kirche,Glaubenskommittee,Jurisprudenz,Finanz,Verwaltungsdienst,Berufliches Gewicht,Militärischer Rang,Militärisches Gewicht,Ausl. Dienste,Tagsatzungsgesander,Int. Beziehungen,Bundesrat,Nationalrat,Regierungsrat,Ständerat,Kantonsparlament,Bürgermeister,Stadthalter,Zürcher Stadtrat,Kleiner Rat,Grosser Rat,Constaffel,Landammann,Landvogt,Pol. Gewicht,GESAMT SOZ. EINFLUSS,friends,born,died,age 1839,education,wealth (poor 1-rich 5), religion,ethnicity,special,comments,,political party,personality,mood/emotions, intelligence,values/stereotypes, general attitude,experience,knowledge,communication,intervention,literature,,
1,442,442,442,442,ReT1755,2,1,3,historical,,1,ReT,Reding,Theodor,,,1755,-01-01 00:00:00,1755-01-01 00:00:00,,,1809,-01-01 00:00:00,1809-01-01 00:00:00,,,,"Schwyzer General, 1811 zwingt in Andalusien Napoleons Truppen zur Kapitulation",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,443,443,443,443,Re<958,2,1,5,historiographer,,2,Re,Regelinda ,,,,<958,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,not well known mother of Adalrich – see Ufenau – wife of Burchard II. Princess Abbess of the Imperial Abbey of Fraumünster (Zürich).,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,444,444,444,444,vReH1755,1,1,3,historical,,1,vReH,Reinhard,"Hans, von",,,1755,-01-01 00:00:00,1755-01-01 00:00:00,Zürich/Zürich,,1835,-01-01 00:00:00,1835-01-01 00:00:00,"Zürich, Switzerland","Zürich, Switzerland",,Bürgermeister,,4,VIAF,32403192,,,,,,,,,,,0,,0,,,0,,,Staatsrat 1814–1830,,,wiederholte Male Bürgermeister (1803–1830),,,Kleinen Rats 1803–1830, Grossen Rats (1803–1835),ja,1807 und 1813 war Reinhard Landammann,"Thurgau, Baden",7,7,,84,,5,protestant,,wirkte an der Mediationsverfassung mit,,,,,,,,,,,,,,,
1,445,445,445,445,ReJ1792,2,1,3,historical,,1,ReJ,Rellstab,Johannes,,,1792,-01-01 00:00:00,1792-01-01 00:00:00,Wädenswil,,0,-01-01 00:00:00,,,,,"Gichteler (Neugläubiger), publiziert Briefe von Gichtel und Campagne 1842",,1,,,,,"Schindler, Regine. Memorabilien der Meta Heusser-Schweizer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,446,446,446,446,ReJAL1772,2,1,3,historical,,1,ReJAL,Reymond,Jean-Antoin Louis,,,1772,-01-01 00:00:00,1772-01-01 00:00:00,Waadt,,1821,-01-01 00:00:00,1821-01-01 00:00:00,,,,"Anführer der Radikalen in der Waadt während der Helvetik, das Pendant zu Bernhard Hirzel",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,447,447,447,447,RhVxxxx,3,1,5,historiographer,,1,RhV,Rheinhard,Volker,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,448,448,448,448,Ri840,2,1,5,historiographer,,2,Ri,Richardis ,,of the Ahalolfinger dynasty,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,"of the Ahalolfinger dynasty – Princess Abbess of the Imperial Abbey of Fraumünster (Zürich). becomes Kaiser with her husband Karl III. In Catholic tradition a saint. (Siegwart, 1995)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,449,449,449,449,RiH1788,2,1,2,contemporary,,1,RiH,Rieter,Heinrich,,,1788,-01-01 00:00:00,1788-01-01 00:00:00,Winterthur ,,1851,-01-01 00:00:00,1851-01-01 00:00:00,,,,"Winterthurer Industrieller. Gliederte der väterlichen Feinspinnerei eine Maschinenewerkstätte and, die Weltruf erlangte",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,
1,450,450,450,450,RiK1779,2,1,3,historical,,1,RiK,Ritter,Karl,,,1779,-01-01 00:00:00,1779-01-01 00:00:00,,,1859,-01-01 00:00:00,1859-01-01 00:00:00,,,,Professor Geographie,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,
1,451,451,451,451,RoW1721,2,1,5,historiographer,,1,RoW,Robertson,William,,,1721,-01-01 00:00:00,1721-01-01 00:00:00,,,1793,-01-01 00:00:00,1793-01-01 00:00:00,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,452,452,452,452,RoM1758,2,1,3,historical,,2,RoM,Robespierre,"Maximilien Marie Isidore, de",,,1758,-01-01 00:00:00,1758-01-01 00:00:00,,,1794,-01-01 00:00:00,1794-01-01 00:00:00,na,na,,Idol der Radikalen,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,453,453,453,453,RoLxxxx,2,1,3,historical,,1,RoL,Roll,", von",,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,Bahlstahl,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,454,454,454,454,RoLxxxx,2,1,6,undefined,,1,RoL,Roll,"Ludwig, von",,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,455,455,455,455,RoAIP1777,2,1,3,historical,,1,RoAIP,Romanow ,Alexander I. Pawlowitsch,Alexander I.,,1777,-01-01 00:00:00,1777-01-01 00:00:00,,,1825,-01-01 00:00:00,1825-01-01 00:00:00,Taganrog,St. Petersburg,,Zar von Russland,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,456,456,456,456,RoeA1770,2,1,2,contemporary,,1,RoeA,Rösselet,Abraham,,,1770,-01-01 00:00:00,1770-01-01 00:00:00,,,1850,-01-01 00:00:00,1850-01-01 00:00:00,"Bern, Switzerland","Toul, Lothringen",,participated in the Russian Campaign,,4,HLS,D42519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,457,457,457,457,RoP1787,2,1,3,historical,,1,RoP,Rossi,Pellegrino,,,1787,-01-01 00:00:00,1787-01-01 00:00:00,Genf,,1848,-01-01 00:00:00,1848-01-01 00:00:00,"Rom, Italy","Carrara, Italy",,Berichterstatter des Rossi-Plans,,4,VIAF,64074105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,458,458,458,458,RoJJ1712,2,1,5,historiographer,,1,RoJJ,Rousseau,Jean Jacques,,,1712,-01-01 00:00:00,1712-01-01 00:00:00,,,1778,-01-01 00:00:00,1778-01-01 00:00:00,,,,Idol der Liberalen und Radikalen,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,459,459,459,459,RuA1678,3,1,5,historiographer,,1,RuA,Ruchat,Abraham,,,1678,-01-01 00:00:00,1678-01-01 00:00:00,,,1750,-01-01 00:00:00,1750-01-01 00:00:00,,,,«Les délices de la Suisse» (1714),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,460,460,460,460,RuJM0000,2,1,1,sample,,1,RuJM,Rudolf,Johann Martin,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,unkown,na,,Major,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,461,461,461,461,RueA0000,2,1,3,historical,,2,RueA,Rüegg,Anna,,,0,-01-01 00:00:00,,Schönau,,0,-01-01 00:00:00,,na,na,,Gichteler (Neugläubiger),,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,462,462,462,462,RueH1801,1,1,2,contemporary,,1,RueH,Rüegg,Heinrich,,,1801,-01-01 00:00:00,1801-01-01 00:00:00,Bauma (ZH),,1871,-01-01 00:00:00,1871-01-01 00:00:00,,,,"Medicin, Professor",,1,,,,,,,"Rektor 1838, Erziehungsrat 1837-1839 und 1844-1848",Synodalpräsident 1839,,,,,2,,0,,,0,,,,,,,,,,Grossrat 1846-1848,,,,1,3,,38,,4,protestant,,,,,liberal-radical,,,,,,,,,,,,
1,463,463,463,463,RueJH0000,2,1,3,historical,,1,RueJH,Rüegg,Johann Heinrich,,,0,-01-01 00:00:00,,Bauma,,0,-01-01 00:00:00,,,,,"Gichteler, wurde von Platter besucht",,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,464,464,464,464,RueJ1799,1,1,2,contemporary,,1,RueJ,Rüegg,Johannes,,,1799,-01-01 00:00:00,1799-01-01 00:00:00,Bauma (ZH),,1871,-01-01 00:00:00,1871-01-01 00:00:00,,,,Professor,,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,0,0,,40,,4,protestant,,,,,,,,,,,,,,,,,
1,465,465,465,465,RuUtE1790,2,1,2,contemporary,,2,RuUtE,Ruepp-Uttinger,Elise,,,1790,-01-01 00:00:00,1790-01-01 00:00:00,,,0,-01-01 00:00:00,,na,na,,,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,466,466,466,466,Rue0000,3,1,5,historiographer,,1,Rue,Rüh,,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,"traditionelle Staatengeschichte (Tuchtenhagen, 2011) (p. 44)",,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,467,467,467,467,RueJxxxx,3,1,5,historiographer,,1,RueJ,Rüsens,Jörn,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,468,468,468,468,RueVxxxx,2,1,3,historical,,1,RueV,Rüttimann,Vincenz,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,"unitarisch, später konservativer Akteur",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,469,469,469,469,RMvSAM1772,2,1,3,historical,,2,RMvSAM,Rüttimann-Meyer von Schauensee,Anna Maria ,,,1772,-01-01 00:00:00,1772-01-01 00:00:00,,,1856,-01-01 00:00:00,1856-01-01 00:00:00,unkown,"Luzern, Switzerland",,[She] was a politically influential Swiss salonist during the Helvetian Republic. She was married to Vincent Rüttimann from 1794 and corresponded with Paul Usteri from 1799. (Wikipedia),,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,470,470,470,470,SaJMxxxx,2,1,3,historical,,1,SaJM,Sailer,"Johann Michael, von",,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,471,471,471,471,SaJ 1517§,2,1,5,historiographer,,1,SaJ ,Salat,Johannes,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,wrote Reformationschronik (1517-1534) against Stumpf's work.,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,472,472,472,472,SaMeM1855,2,1,3,historical,,2,SaMeM,Salis-Marschlins,"Barbara Margaretha, von",Meta,,1855,-01-01 00:00:00,1855-01-01 00:00:00,,,1929,-01-01 00:00:00,1929-01-01 00:00:00,"Basel, Switzerland","Schloss Marschlin, Igis, Switzerland",,"[She] was a Swiss feminist and historian, as well as a regular correspondent of Friedrich Nietzsche. (Wikipedia)",,4,VIAF,54193565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,473,473,473,473,SaSoJU1790,2,1,3,historical,,1,SaSoJU,Salis-Soglio,"Johann Ulrich, von",,,1790,-01-01 00:00:00,1790-01-01 00:00:00,,,1874,-01-01 00:00:00,1874-01-01 00:00:00,"Chur, Switzerland","Chur, Switzerland",,Bündner Führer der Sonderbundtruppen (protestant),,4,VIAF,17982094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,474,474,474,474,SaP1956,3,1,5,historiographer,,1,SaP,Sarasin  ,Philipp   ,,,1956,-01-01 00:00:00,1956-01-01 00:00:00,,,0,-01-01 00:00:00,,,,,Schweizer Historiker (Neuere Allgemeine Geschichte),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,475,475,475,475,SaSaE1829,2,1,3,historical,,2,SaSaE,Sarasin-Sauvin,Elisabeth,,,1829,-01-01 00:00:00,1829-01-01 00:00:00,,,1982,-01-01 00:00:00,1982-01-01 00:00:00,na,na,,,,2,VIAF,na,,,Paul Speiser. (2011). Stroux. http://www.stroux.org/Sp_f/fotoP_f/ESaSv.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,476,476,476,476,Sa0000,2,1,3,historical,,1,Sa,Sarrans,,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,reports about his experiences during the July Revolution,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,477,477,477,477,vSaFC1779,2,1,3,historical,,1,vSaFC,Savigny,"Friedrich Carl, von",,,1779,-01-01 00:00:00,1779-01-01 00:00:00,,,1861,-01-01 00:00:00,1861-01-01 00:00:00,,,,Rechtsgelehrter,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,478,478,478,478,ScHG1828,2,1,2,contemporary,,1,ScHG,Schaller,Henri Gaspard de,,,1828,-01-01 00:00:00,1828-01-01 00:00:00,,,1900,-01-01 00:00:00,1900-01-01 00:00:00,"Fribourg, Switzerland","Versailles, France",,Was in charge to restore and return the church propertiers.,,4,VIAF,15537329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,479,479,479,479,Sc0000,2,1,3,historical,,1,Sc,Schäppi,,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,480,480,480,480,ScL0000,2,1,3,historical,,2,ScL,Scheidegger,Luise,,,0,-01-01 00:00:00,,,,1866,-01-01 00:00:00,1866-01-01 00:00:00,na,na,,"1866 Freitod, ev. um nicht die Verlobung mit Gottfried Keller lösen zu müssen, Honour-suicide",,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,481,481,481,481,ScHJ1825,1,1,1,sample,,1,ScHJ,Schellenberg,Hans Jakob,,,1825,-01-01 00:00:00,1825-01-01 00:00:00,Pfäffikon (ZH),,1900,-01-01 00:00:00,1900-01-01 00:00:00,,,,Farmer,,1,,,,,,,,,,,,,0,,0,,,0,,,,,Kantonsrat,,,,,,,,,1,1,,14,,2,protestant,,,,,,,,,,,,,,,,,
1,482,482,482,482,ScC1856§,3,1,5,historiographer,,1,ScC,Schenk,Carl,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,"Hauschronik(1856-1857) – reprint in Neues Berner Taschenbuch (Türler, 1931)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,483,483,483,483,ScJJ1825,2,1,1,sample,,1,ScJJ,Scherer,Johann Jacob,,,1825,-01-01 00:00:00,1825-01-01 00:00:00,,,1878,-01-01 00:00:00,1878-01-01 00:00:00,"Winterthur, Switzerland","Schönenberg, Switzerland",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,484,484,484,484,HeMB1822,5,1,2,contemporary,,2,HeMB,Heimgartner,Maria Bernada,born Maria Anna,,1822,-01-01 00:00:00,1822-01-01 00:00:00,"Ingenbohl, Switzerland",,1863,-01-01 00:00:00,1863-01-01 00:00:00,Menzingen,"Fislibach, Aargau",,"Co-founderin and first Matron of the Sisters of Ingebohl (1844-1863), was beatified by Pope John Paul II.",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,485,485,485,485,,5,1,2,contemporary,,2,,Elmiger,Maria Theresia,,,0,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,A Matron of the Ingebohl sisters in Baldegg (1842-1851),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,486,486,486,486,,5,1,2,contemporary,,2,,Kaufamnn,Maria Otilia,,,,-01-01 00:00:00,,,,,-01-01 00:00:00,,,,,A Matron of the Ingebohl sisters in Baldegg (1853-1858),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,487,487,487,487,ScMT1825,2,1,3,historical,,2,ScMT,Scherer,Maria Theresia,Anna Maria Katharina,,1825,-01-01 00:00:00,1825-01-01 00:00:00,,,1888,-01-01 00:00:00,1888-01-01 00:00:00,,Megger,,"Co-founderin and Matron of the Ingebohl sisters, Switzerland (1857-1888), was beatified by Pope John Paul II.",,4,VIAF,18021095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,488,488,488,488,ScBoT1816,2,1,1,sample,,1,ScBoT,Scherer-Boccard,Theodor,,,1816,-01-01 00:00:00,1816-01-01 00:00:00,,,0,-01-01 00:00:00,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,489,489,489,489,ScIT1801,1,1,1,sample,,1,ScIT,Scherr,Ignaz Thomas,,,1801,-01-01 00:00:00,1801-01-01 00:00:00,"Küsnacht, von Württemberg",,1870,-01-01 00:00:00,1870-01-01 00:00:00,,,,Lehrer,,1,,,,,,"1863-65 Redaktor der ""Schweiz. Lehrerzeitung""","1821 Eintritt als Lehrgehülfe in die Doppelanstalt mit Blinden und Gehörlosen in Schwäbisch Gmünd (Württemberg), 1822 Taubstummenlehrerprüfung. 1825 Oberlehrer an der Zürcher Blindenanstalt, die ab 1826 auch Gehörlose aufnahm. 1831 Zürcher Erziehungsrat. 1832 Direktor des neu eröffneten Lehrerseminars in Küsnacht (ZH). 1839 Verlust der Direktorenstelle im Züriputsch, 1840 auf dem Sonnenberg in Winterthur Eröffnung eines Privatsinstituts für Taubstumme und Knaben, die sich auf die Hochschule vorbereiten wollten.  1843 Kauf eines Landguts in Emmishofen, wo S. bis zu seinem Tod eine private Erziehungsanstalt führte. 1852-55 Erziehungsrat. Die ""Elementar-Sprachbildungslehre"" (1831) von S., der sich unermüdlich für das Bildungswesen engagierte, wurde in Gehörlosenschulen im In- und Ausland sowie in der Volksschule eingesetzt. Nachdem in Zürich die Liberalen gesiegt hatten, wurden 1846 viele von S.s Sprachlehrmitteln in den dortigen Schulen sowie in jenen der Kt. Thurgau, Glarus, Graubünden und St. Gallen eingeführt.",,,,,,2,,0,,,0,,,,,1849 Verfassungsrat des Kt. Thurgau,,,,,,,,,1,3,,38,"1816-17 Gymnasium in Ellwangen (Württemberg), 1820 Provisoratsexamen,",5,protestant,,,,,,,,,,,,,,,,,
1,490,490,490,490,ScF1759,3,1,5,historiographer,,1,ScF,Schiller,Friedrich,,,1759,-01-01 00:00:00,1759-01-01 00:00:00,,,1805,-01-01 00:00:00,1805-01-01 00:00:00,"Weimar, Germany","Marbach, Württemberg",,(1789) Universalgeschichte – publishes 1804 his drama „Wilhelm Tell“,,4,VIAF,96994450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,491,491,491,491,ScDAe1445*,2,1,5,historiographer,,1,ScDAe,Schillin,"Diebold, der Ältere",,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,"Berner Chronik in the tradition of Schweizer Bilderchronik (Bayerische Staatsbibliothek, 2012)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,492,492,492,492,ScD1795,1,1,2,contemporary,,1,ScD,Schindler,Dietrich,,,1795,-01-01 00:00:00,1795-01-01 00:00:00,Glarus,,1882,-01-01 00:00:00,1882-01-01 00:00:00,,,,,,1,,,,,,,,,,,,,0,,0,,Tagsatzungsgesandter in Zürich 1839,1,,,"Regierungsmitglied 1824, Mitglied Verfassungskommission 1836",,,,,,,,,Landammann 1837-1840,,2,3,,44,,5,protestant,,scheidet aus allen Ämtern 1841,,,liberal radical,,,,,,,,,,,,
1,493,493,493,493,ScBeA1773,2,1,3,historical,,2,ScBeA,Schlatter-Bernet,Anna,,,1773,-01-01 00:00:00,1773-01-01 00:00:00,,,1826,-01-01 00:00:00,1826-01-01 00:00:00,"St. Gallen, Switzerland","St. Gallen, Switzerland",,,,4,VIAF,4921914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,494,494,494,494,ScD1764,2,1,3,historical,,2,ScD,Schlegel,"Dorothea, von",,,1764,-01-01 00:00:00,1764-01-01 00:00:00,,,1839,-01-01 00:00:00,1839-01-01 00:00:00,"Frankfurt, Germany","Berlin, Germany",,She was a German novelist and translator.,,4,VIAF,95307649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,495,495,495,495,ScScC1763,3,1,5,historiographer,,2,ScScC,Schlege-Schelling,Caroline,born Michaelis.,,1763,-01-01 00:00:00,1763-01-01 00:00:00,her Rousseau interpretation claims for “romantic passion” as a motor for liberation- she is an exception with her rejection of the Tugenddiskurs ,,1809,-01-01 00:00:00,1809-01-01 00:00:00,"Maulbronn, Germany","Göttingen, Germany",,She was a noted German intellectual. (Wikipedia),,4,VIAF,98185204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,496,496,496,496,ScF1768,2,1,3,historical,,1,ScF,Schleiermacher,Friedrich,,,1768,-01-01 00:00:00,1768-01-01 00:00:00,,,1834,-01-01 00:00:00,1834-01-01 00:00:00,,,,Professor Theologie,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,
1,497,497,497,497,ScAL1735,3,1,5,historiographer,,1,ScAL,Schlözer,August Ludwig,,,1735,-01-01 00:00:00,1735-01-01 00:00:00,,,1809,-01-01 00:00:00,1809-01-01 00:00:00,,,,"Göttinger Historikerschule –Vorstellung seiner Universalgeschichte (1772, 1773), Allgemeine Nordische Geschichte - general method „historical-critical“ requires written text and draws the line between prehistory and history for countries, parallel development of writing culture and Christianization (link between education and theology-TH) (Tuchtenhagen, 2011) (p. 19)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,498,498,498,498,ScL1781,2,1,1,sample,,1,ScL,Schnell,(Johann) Ludwig,,,1781,-01-01 00:00:00,1781-01-01 00:00:00,,,1859,-01-01 00:00:00,1859-01-01 00:00:00,,Burgdorf,,Gebrüder in der Revolution von Olten,,4,VIAF,88235855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,499,499,499,499,ScJ1793,2,1,2,contemporary,,1,ScJ,Schnell,Johann (Hans),,,1793,-01-01 00:00:00,1793-01-01 00:00:00,,,1865,-01-01 00:00:00,1865-01-01 00:00:00,,Burgdorf,,Gebrüder in der Revolution von Olten,,4,VIAF,88235608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,500,500,500,500,ScK 1786,2,1,2,contemporary,,1,ScK ,Schnell,Karl,,,1786,-01-01 00:00:00,1786-01-01 00:00:00,,,1844,-01-01 00:00:00,1844-01-01 00:00:00,,Burgdorf,,Gebrüder in der Revolution von Olten,,4,VIAF,77078004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,501,501,501,501,ScH1819,1,1,2,contemporary,,1,ScH,Schnurrenberger,Heinrich,,,1819,-01-01 00:00:00,1819-01-01 00:00:00,Sternenberg/Zürich,,1839,-01-01 00:00:00,1839-01-01 00:00:00,,,,"Sohn armer, alter Eltern",,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,0,0,,20,,1,protestant,,Gefallen im Züriputsch,,,,,,,,,,,,,,,
1,502,502,502,502,ScBuAxxxx,3,1,5,historiographer,,1,ScBuA,Schnyder Burghartz ,Albert,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,model of consensus…,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,503,503,503,503,Scxxxx,2,1,5,historiographer,,1,Sc,Schodoler,,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,504,504,504,504,ScJH1766,3,1,5,historiographer,,2,ScJH,Schopenhauer,Johanna (Henriette) ,,,1766,-01-01 00:00:00,1766-01-01 00:00:00,,,1839,-01-01 00:00:00,1839-01-01 00:00:00,na,na,,"Jugend Leben und Wanderbilder in 24 volumes published by Brockhaus (1830) – a  Salonnière (=entertains/organizes a literary salon) – justifies the beginning (French) revolution as a reaction to “feudal despotism” and effort of human self-perfectionism (Vahsen, 2000) (p.49) – justifies the murder as reaction to oppression",,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,505,505,505,505,ScH1470§,3,1,5,historiographer,,1,ScH,Schriber,Hans,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,wrote Das weisse Buch von Sarnen 1470- without exact date ,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,506,506,506,506,ScFxxxx,2,1,6,undefined,,1,ScF,Schulthess,Friedrich   ,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,,,1,,,,,,,,,,,,,,Oberstleutnant,,,,,,,,,,,,,,,,,,,,,=,,,,,,,,,,,,,,,,,,,,
