Author,Biblio,Transcript,Sequence,Text,invivo,chronology,people,places,comments,footing (IM),footing (IM),encounter (Goffman),PC,StoryPoint,Character Building,MC Choices,Plot Choices,Theme Choices,Illustrating,Theme Development,Scene No.
645,532,14,1796,    Der erste Staatsschreiber: ,,,,,,,,,,,,,,,,,
645,532,14,1797,        Hottinger. ,,,,,,,,,,,,,,,,,
645,532,14,1798,2 [page number in original],,,,,,,,,,,,,,,,,
645,532,14,1799," ) Es war überhaupt interessant zu sehen, wie vorsichtig sich diese ",,,,,,,,,,,,,,,,,
645,532,14,1800,"Offizin, selbst bis auf ihr bekanntes Zeitungsblatt herab, um diese Zeit ",zeitung;,,,,,,,,,,,,,,,,
645,532,14,1801,"und so lange benahm, bis sie sah, daß der Wind wieder frisch aus Norden ",,,,,,,,,,,,,,,,,
645,532,14,1802,wehte.,,,,,,,,,,,,,,,,,
645,532,14,1803, ) Commentar des Central-Comité vom 23. August. ,comité;,,,,,,,,,,,,,,,,
645,532,14,1804,Der engere Ausschuß des Central-Comité an die ,comité;,,,,,,,,,,,,,,,,
645,532,14,1805,Bürger der vereinigt petitionirenden ,bürger;,,,,,,,,,,,,,,,,
645,532,14,1806,Kirchgemeinden.,,,,,,,,,,,,,,,,,
645,532,14,1807,Theure Mitbürger! Brüder!,bürger;,,,,,,,,,,,,,,,,
645,532,14,1808,"Wir beeilen uns, Euch den so eben erschienenen Regierungs-Erlaß zur ",regierung;,,,,,,,,,,,,,,,,
645,532,14,1809,Kenntniß zu bringen. (Siehe oben Nro 6.),,,,,,,,,,,,,,,,,
645,532,14,1810,Wir theilen Euch mit unserer gewohnten Offenheit den obigen Beschluß mit; ,,,,,,,,,,,,,,,,,
645,532,14,1811,"Ihr werdet mit uns bedauern, daß der Regierungsrath, durch böswillige ",regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,1812,"Einflüsterung veranlaßt, sich bewogen findet, das Central-Comité mit ",comité;,,,,,,,,,,,,,,,,
645,532,14,1813,unverdienten Beschuldigungen zu überhäufen. Nie hat es etwas anderes ,,,,,,,,,,,,,,,,,
645,532,14,1814,"gethan, als wozu es von Euch beauftragt worden ist, und bewegte sich ",,,,,,,,,,,,,,,,,
645,532,14,1815,immer innert den Schranken der Verfassung und der Gesetze; wir appelliren ,,,,,,,,,,,,,,,,,
645,532,14,1816,deßhalb an Euch und an die ganze Welt!,,,,,,,,,,,,,,,,,
645,532,14,1817,"Das Central-Comité ist vollkommen damit einverstanden, daß es ihm nicht ",comité;,,,,,,,,,,,,,,,,
645,532,14,1818,"zukommt, Befehle oder Austrage an die Gemeindsbeamten zu ertheilen; es ",,,,,,,,,,,,,,,,,
645,532,14,1819,"hat dieß aber auch nie gethan, und nur von dem Rechte, Euch zu rathen, ",,,,,,,,,,,,,,,,,
645,532,14,1820,"Gebrauch gemacht, wofür es von Euch ist angegangen worden. So lange Ihr ",,,,,,,,,,,,,,,,,
645,532,14,1821,"ihm Euer Vertrauen schenkt, wird es Euch ferner beistehen, bis die ",,,,,,,,,,,,,,,,,
645,532,14,1822,"heilige Sache zu Euerer Befriedigung erledigt sein wird, unbekümmert um ",friede;,,,,,,,,,,,,,,,,
645,532,14,1823,"alle Kränkungen, die wir für unsere Hingebung erfahren.",,,,,,,,,,,,,,,,,
645,532,14,1824,"Die Gemeinden dürfen sich in ihren Angelegenheiten, von wem es immer sei, ",,,,,,,,,,,,,,,,,
645,532,14,1825,"rathen lassen, und mit der Verfassung und den Gesetzen in der Hand werden ",,,,,,,,,,,,,,,,,
645,532,14,1826,"sie ihr Recht geltend zu machen wissen, jeden beliebigen Gegenstand, der ",,,,,,,,,,,,,,,,,
645,532,14,1827,"von der Vorsteherschaft oder von einzelnen Bürgern ihnen vorgelegt wird , ",bürger;,,,,,,,,,,,,,,,,
645,532,14,1828,"in Berathung zu ziehen, und darüber Beschlüsse zu fassen. Seid mannhaft ",,,,,,,,,,,,,,,,,
645,532,14,1829,und stark! Der Herr wird Eure gute Sache zum Siege führen. Den 23. August ,,,,,,,,,,,,,,,,,
645,532,14,1830,1839,,,,,,,,,,,,,,,,,
645,532,14,1831,Namens des engern Ausschusses: ,,,,,,,,,,,,,,,,,
645,532,14,1832,          Der Präsident: ,,,,,,,,,,,,,,,,,
645,532,14,1833,       Hürlimann-Landis ,land;,,,,,,,,,,,,,,,,
645,532,14,1834,           Der Aktuar: ,,,,,,,,,,,,,,,,,
645,532,14,1835,       Spöndlin: ,,,,,,,,,,,,,,,,,
645,532,14,1836, ) Gegen die eifrigem Statthalter wurde später von Kloten aus eine Klage ,,,,,,,,,,,,,,,,,
645,532,14,1837,"gerichtet, wie wir noch sehen werden. Eine weitere Nachwirkung empfanden ",,,,,,,,,,,,,,,,,
645,532,14,1838,"dieselben am l6., dem Tag der Großrathswahlen, wo die thätigern von ihnen ",,,,,,,,,,,,,,,,,
645,532,14,1839,"in ihren Kreisen nicht wieder, einer derselben nur mit knapper Noth, ",noth;,,,,,,,,,,,,,,,,
645,532,14,1840,gewählt wurden.,,,,,,,,,,,,,,,,,
645,532,14,1841, ) Kundmachung des Reg. Raths vom 31. August: Der Regierungsrath des ,regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,1842,"Kantons ,Zürich an seine Mitbürger. Mitbürger!",zürich; bürger;,,,zürich;,,,,,,,,,,,,,
645,532,14,1843,Als das sogenannte Central-Comité petitionirenöer Kirchgemeinden neue ,comité;,,,,,,,,,,,,,,,,
645,532,14,1844,"Bewegungen im Kanton zu veranlassen sich berufen glaubten, erließen Wir ",,,,,,,,,,,,,,,,,
645,532,14,1845,"unter'm 23. August einen Beschluß, welcher den Befehl enthielt, bei ",,,,,,,,,,,,,,,,,
645,532,14,1846,Verantwortlichkeit keine Gemeindsversammlungen in Folge etwaiger von ,wort;,,,,,,,,,,,,,,,,
645,532,14,1847,jenem sogenannten Central- oder andern ähnlichen Comites ausgegangenen ,,,,,,,,,,,,,,,,,
645,532,14,1848,"Aufträge zu veranstalten. Diesem Beschlusse wurde, sei es mit oder ohne ",,,,,,,,,,,,,,,,,
645,532,14,1849,"Absicht, von mehreren Seiten eine solche Deutung unterlegt, welche den ",,,,,,,,,,,,,,,,,
645,532,14,1850,"Bürger in einer, Zeit unläugbarer [sic] Aufregung mit Besorgnissen für ",bürger;,,,,,,,,,,,,,,,,
645,532,14,1851,die Erhaltung seiner theuersten Rechte erfüllen und zu Einfragen ,,,,,,,,,,,,,,,,,
645,532,14,1852,Veranlassung geben mußte. Wir halten es daher Unserer Stellung ,,,,,,,,,,,,,,,,,
645,532,14,1853,"angemessen, durch gegenwärtige Kundmachung den ohnedies unzweideutigen ",,,,,,,,,,,,,,,,,
645,532,14,1854,"Sinn Unserer Verfügung nochmals bestimmt zu erklären, den unbefangenen ",,,,,,,,,,,,,,,,,
645,532,14,1855,"Bürger zu beruhigen, den irregeleiteten zu belehren.",lehre; bürger;,,,,,,,,,,,,,,,,
645,532,14,1856,"Die Verfassung sichert jedem einzelnen Einwohner, so wie den in den ",,,,,,,,,,,,,,,,,
645,532,14,1857,"Gemeinden regelmäßig versammelten Bürgern das Recht zu, ihre Wünsche und ",bürger;,,,,,,,,,,,,,,,,
645,532,14,1858,Anliegen dem Großen Rathe vorzulegen; soll diese Bestimmung ihren schönen ,,,,,,,,,,,,,,,,,
645,532,14,1859,"Zweck erreichen, so müssen die Petitionen die Aeußerungen des eigenen, ",,,,,,,,,,,,,,,,,
645,532,14,1860,aus freier Berathung hervorgegangenen Willens sein. Eben diese Freiheit ,,,,,,,,,,,,,,,,,
645,532,14,1861,des Bürgers zu schirmen und dem Mißbrauche des Petitionsrechtes zu ,bürger;,,,,,,,,,,,,,,,,
645,532,14,1862,"begegnen, war die Absicht und der klare Zweck Unsers Verbotes, ",,,,,,,,,,,,,,,,,
645,532,14,1863,Gemeindsversammlungen aus Auftrag von irgend welchen Vereinen und Comités ,comité;,,,,,,,,,,,,,,,,
645,532,14,1864,zu halten und vorgeschriebene Wünsche zum Gegenstand der Berathungen zu ,,,,,,,,,,,,,,,,,
645,532,14,1865,"machen. Nur ein getrübter Sinn konnte hierin die Absicht vermuthen, die ",,,,,,,,,,,,,,,,,
645,532,14,1866,Befugnisse der Gemeinden und das Petitionsrecht der Bürger ,bürger;,,,,,,,,,,,,,,,,
645,532,14,1867,beeinträchtigen oder untergraben zu wollen. Wir werden die Rechte der ,,,,,,,,,,,,,,,,,
645,532,14,1868,"Gemeinden, gesetzmäßige Versammlungen zu halten, in denselben Fragen ",,,,,,,,,,,,,,,,,
645,532,14,1869,"jeder Art zu erörtern und daraufhin, innerhalb der Schranken der ",,,,,,,,,,,,,,,,,
645,532,14,1870,"Verfassung und Gesetze, Beschlüsse zu fassen, jederzeit eben so ",,,,,,,,,,,,,,,,,
645,532,14,1871,"gewissenhast achten, als Wir entschlossen sind, dieses den Bürger ehrende ",bürger;,,,,,,,,,,,,,,,,
645,532,14,1872,Recht seiner freien Willensbestimmung vor jedem äußern Zwang rein zu ,,,,,,,,,,,,,,,,,
645,532,14,1873,bewahren.,,,,,,,,,,,,,,,,,
645,532,14,1874,Der feste Vorsatz und die Uns als gegenwärtigem Vorort in noch erhöhtem ,,,,,,,,,,,,,,,,,
645,532,14,1875,"Maße obliegende Pflicht, das Ansehen der Gesetze und jene Ordnung im ",ordnung;,,,,,,,,,,,,,,,,
645,532,14,1876,"Staate aufrecht zu halten, ohne welche derselbe nur der Willkühr und der ",,,,,,,,,,,,,,,,,
645,532,14,1877,"Gewaltthat anheimfiele, haben Uns bewogen, eine Anzahl Truppen theils ",,,,,,,,,,,,,,,,,
645,532,14,1878,"aufs Piquet zu stellen, theils wirklick nach Zürich in Dienst zu berufen. ",zürich;,,,zürich;,,,,,,,,,,,,,
645,532,14,1879,"Sie sind bestimmt, wenn es nöthig sein sollte, der Erreichung jener ",,,,,,,,,,,,,,,,,
645,532,14,1880,"Zwecke Nachdruck zu geben, keineswegs aber ruhige Versammlungen zu ",,,,,,,,,,,,,,,,,
645,532,14,1881,"stören, die persönliche Sicherheit zu gefährden oder die Ausübung ",,,,,,,,,,,,,,,,,
645,532,14,1882,verfassungsmäßiger Befugnisse zu hemmen; denn Wir anerkennen die doppelte ,,,,,,,,,,,,,,,,,
645,532,14,1883,"Obliegenheit einer aus der Wahl des Volkes hervorgegangenen Regierung, ",regierung; volk;,,,,,,,,,,,,,,,,
645,532,14,1884,gleich wie alle konstitutionellen Rechte und Freiheiten des Bürgers und ,bürger;,,,,,,,,,,,,,,,,
645,532,14,1885,"der Gemeinden zu schützen, so auch hinwieder den Mißbrauch dieser edeln ",,,,,,,,,,,,,,,,,
645,532,14,1886,Güter mit den Uns zu Gebot stehenden Mitteln zu bekämpfen.,,,,,,,,,,,,,,,,,
645,532,14,1887,Wir hoffen der nächstens zusammentretenden obersten Landesbehörde den ,hoffen; land;,,,,,,,,,,,,,,,,
645,532,14,1888,Bericht einer beruhigten Gegenwart vorlegen und die Aussicht einer auf ,,,,,,,,,,,,,,,,,
645,532,14,1889,den Grundlagen des Rechtes und der Ordnung ruhenden frohen Zukunft ,ordnung; ruhe;,,,,,,,,,,,,,,,,
645,532,14,1890,eröffnen zu können.,,,,,,,,,,,,,,,,,
645,532,14,1891,"Gegenwärtige Kundmachung soll in das Amtsblatt eingerückt, öffentlich ",,,,,,,,,,,,,,,,,
645,532,14,1892,angeschlagen und durch Austheilung an die Haushaltungen bekannt gemacht ,,,,,,,,,,,,,,,,,
645,532,14,1893,werden. ,,,,,,,,,,,,,,,,,
645,532,14,1894,"Gegeben in unserer Rathssitzung, Zürich b. 32. August 1839.",zürich;,,,zürich;,,,,,,,,,,,,,
645,532,14,1895,Im Namen des Regierungsrathes:,regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,1896,Der Amtsbürgermeister: J.J.Heß. ,bürger;,,,,,,,,,,,,,,,,
645,532,14,1897,Der erste Staatsschreiber: Hottinger. ,,,,,,,,,,,,,,,,,
645,532,14,1898, ) Zwei Tagt später legte ich meinen beiden Collegen folgenden Entwurf ,,,,,,,,,,,,,,,,,
645,532,14,1899,"eines solchen Berichtes vor, der auch, einzelne Redaktionsveränderungen ",,,,,,,,,,,,,,,,,
645,532,14,1900,"vorbehalten, von ihnen genehmigt wurde. Die schnell folgenden Ereignisse ",,,,,,,,,,,,,,,,,
645,532,14,1901,"behinderten dessen definitive Beratung im Regierungsrathe, so wie dessen ",regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,1902,"Vorlegung vor den großen Rath; ich füge ihn aber bei, weil er den ",,,,,,,,,,,,,,,,,
645,532,14,1903,damaligen Standpunkt des Regierungsrathes bezeichnet und wenigstens den ,regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,1904,Versuch einer Rechtfertigung seiner Maßnahmen enthält! ,,,,,,,,,,,,,,,,,
645,532,14,1905,„Tit.,,,,,,,,,,,,,,,,,
645,532,14,1906,"„Schon unterm 31. v. M., bei Anlaß des wegen Einberufung von Truppen ",,,,,,,,,,,,,,,,,
645,532,14,1907,"gefaßten Beschlusses, hat der Regierungsrath zugleich die Besammlung der ",regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,1908,"obersten Landesbehörde beschlossen, sich aber vorbehalten, den Tag ",land;,,,,,,,,,,,,,,,,
645,532,14,1909,derselben in einer späteren Sitzung zu bestimmen und diesen sodann auf ,,,,,,,,,,,,,,,,,
645,532,14,1910,den 9. Herbstmonat festgesetzt. In folgender gedrängter Uebersicht der ,,,,,,,,,,,,,,,,,
645,532,14,1911,neuesten Ereignisse in unserm Kanton werden Sie die Gründe für diese ,,,,,,,,,,,,,,,,,
645,532,14,1912,"außerordentlichen Verfügungen und darin auch, wie der Regierungsrath mit ",regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,1913,"Zuversicht hoffen darf, seine Rechtfertigung finden.”",hoffen;,,,,,,,,,,,,,,,,
645,532,14,1914,"„Nur ungerne, Tit., rufen wir die, Zeit, die allmälig dem Gedächtnisse ",,,,,,,,,,,,,,,,,
645,532,14,1915,"entschwand, in Ihre Erinnerung zurück, — die Zeit, wo die Berufung eines ",,,,,,,,,,,,,,,,,
645,532,14,1916,Lehrers an unsere Hochschule zu außerordentlichen Aufregungen und ,schule; lehre;,,,,,,,,,,,,,,,,
645,532,14,1917,Bewegungen unter unserm Volke Veranlassung gab. Durch Ihre unterm 18. ,volk;,,,,,,,,,,,,,,,,
645,532,14,1918,März indirekte ausgesprochene Mißbilligung jener Wahl gaben Sie dem Volke ,volk;,,,,,,,,,,,,,,,,
645,532,14,1919,eine Garantie für die seinen religiösen Gesinnungen zusagenden ,,,,,,,,,,,,,,,,,
645,532,14,1920,"Bestrebungen der obersten Landesbehörde, so wie den Beweis, daß dieselbe ",land;,,,,,,,,,,,,,,,,
645,532,14,1921,"nicht beabsichte, mit der geistigen Richtung des Volkes in Widerspruch zu ",volk;,,,,,,,,,,,,,,,,
645,532,14,1922,gerathen oder ihr gleichsam als Gegner entgegenzuarbeiten. Sie hatten ,,,,,,,,,,,,,,,,,
645,532,14,1923,ferner in Ihren Sitzungen vom 24. bis 27. Brachmonat anderweitige in ,,,,,,,,,,,,,,,,,
645,532,14,1924,zahlreichen Petitionen eingegebene Wünsche bezüglich auf unsere ,,,,,,,,,,,,,,,,,
645,532,14,1925,kirchlichen und Schulverhältnisse einer reiflichen Prüfung sowohl durch ,,,,,,,,,,,,,,,,,
645,532,14,1926,Kommissionen als in Plenarsitzungen unterworfen und dieselben nach ,,,,,,,,,,,,,,,,,
645,532,14,1927,gründlichen und überzeugenden Erörterungen theils aus diejenige Weise ,,,,,,,,,,,,,,,,,
645,532,14,1928,"erledigt, wie Sie es für das wirkliche Bedürfnis nothwendig und mit dem ",noth;,,,,,,,,,,,,,,,,
645,532,14,1929,"Geiste der ,Zeit übereinstimmend zu sein erachteten, theils einzelne ",,,,,,,,,,,,,,,,,
645,532,14,1930,"andere Punkte, z. B. den eines Convictes im Seminar, den eines Referenten ",,,,,,,,,,,,,,,,,
645,532,14,1931,"für das Volksschulwesen im Erziehungsrathe, zu naher Erledigung ",volk;,,,,,,,,,,,,,,,,
645,532,14,1932,eingeleitet.,,,,,,,,,,,,,,,,,
645,532,14,1933,"„Nach diesem hätte man billiger Weise erwarten dürfen, es würden die zum ",,,,,,,,,,,,,,,,,
645,532,14,1934,Unsegen von Familien und Gemeinden aus ihrer Mitte entschwundenen ,,,,,,,,,,,,,,,,,
645,532,14,1935,"kostbaren Güter, Friede und Ruhe, dorthin zurückkehren, es würde das ",ruhe; friede;,,,,,,,,,,,,,,,,
645,532,14,1936,"zwischen Volk und Behörden emporgestiegene Mißtrauen verschwinden, es ",volk;,,,,,,,,,,,,,,,,
645,532,14,1937,würde der frühere so ausgezeichnet glückliche Zustand unseres engeren ,,,,,,,,,,,,,,,,,
645,532,14,1938,Vaterlandes wieder hergestellt werden.”,land;,,,,,,,,,,,,,,,,
645,532,14,1939,"„Diesem Ziele standen wir in der That sehr nahe, als plötzlich und ohne ",,,,,,,,,,,,,,,,,
645,532,14,1940,alle äußere Veranlassung von bekannter Seite her ein neuer vom 8. August ,,,,,,,,,,,,,,,,,
645,532,14,1941,"datirter Aufruf unter dem Volke verbreitet wurde, welcher den dem ",volk;,,,,,,,,,,,,,,,,
645,532,14,1942,Erlöschen nahen Funken neu anfachte und das Volk auf's Neue in Bewegung ,volk;,,,,,,,,,,,,,,,,
645,532,14,1943,brachte.”,,,,,,,,,,,,,,,,,
645,532,14,1944,„Wenn in diesem Aufrufe von Zugestädnissen [sic] des Gesetzgebers ,,,,,,,,,,,,,,,,,
645,532,14,1945,"den Begehren des Volkes gegenüber, von Verdächtigung und ",volk; begehren;,,,,,,,,,,,,,,,,
645,532,14,1946,mißtrauischem Verfolgen dieser Wünsche in der obersten ,,,,,,,,,,,,,,,,,
645,532,14,1947,"Landesbehörde und durch dieselbe gesprochen wird, wenn überhaupt die ",land;,,,,,,,,,,,,,,,,
645,532,14,1948,"Mitglieder des großen Rathes aus ihrer freien, über den Partheien ",mitglied;,,,,,,,,,,,,,,,,
645,532,14,1949,"stehenden Stellung, in welcher sie nur Gott und ihrem Gewissen ",gott;,,,,,,,,,,,,,,,,
645,532,14,1950,"verantwortlich sind, zu verrücken, dieselben mit den Gegnern des Volkes ",volk; wort;,,,,,,,,,,,,,,,,
645,532,14,1951,auf Eine Linie zu stellen oder sie gar als solche zu qualificiren ,,,,,,,,,,,,,,,,,
645,532,14,1952,"versucht werden wollte; wenn darin den Bürgern gepredigt wird, es sei ",bürger;,,,,,,,,,,,,,,,,
645,532,14,1953,ihren Wünschen durch jene Großrathsbeschlüsse nicht entsprochen; wenn von ,,,,,,,,,,,,,,,,,
645,532,14,1954,"fernerem Aufsuchen und Anrathen von Mitteln und Wegen, um die verlangten ",,,,,,,,,,,,,,,,,
645,532,14,1955,"Garantien zu erhalten, die Rede war; wenn man die Erwartung aussprach, ",,,,,,,,,,,,,,,,,
645,532,14,1956,die Bürger werden mit entschieden festem Ernste ihren Zweck ,bürger;,,,,,,,,,,,,,,,,
645,532,14,1957,"weiter verfolgen u. dgl.: so konnte der Regierungsrath, dem ",regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,1958,"verfassungsgemäß sowohl die Vollziehung der Großrathsbeschlüsse, als die ",,,,,,,,,,,,,,,,,
645,532,14,1959,"Sorge für Erhaltung der öffentlichen Ordnung und Sicherheit obliegt, ",ordnung;,,,,,,,,,,,,,,,,
645,532,14,1960,"solch erneuerten Umtrieben nicht gleichgültig zusehen, ohne selbst die ",,,,,,,,,,,,,,,,,
645,532,14,1961,größte Verantwortlichkeit auf sich zu laden.”,wort;,,,,,,,,,,,,,,,,
645,532,14,1962,"„Hiezu kam noch die zum mindesten anstößige Weise, wie die früheren ",,,,,,,,,,,,,,,,,
645,532,14,1963,Wünsche und Petitionen den Kirchgemeinden zur Bestätigung und ,,,,,,,,,,,,,,,,,
645,532,14,1964,Unterschrift theilweise waren vorgelegt worden. ,,,,,,,,,,,,,,,,,
645,532,14,1965,"Es war Thatsache, daß an manchen Orten die Gemeindsbehörden den ihnen auf ",,,,,,,,,,,,,,,,,
645,532,14,1966,diesem oder jenem Wege zu Händen der Gemeinden zugekommenen Einladungen ,,,,,,,,,,,,,,,,,
645,532,14,1967,"und Aufforderungen aufs Genaueste nachkamen, ",,,,,,,,,,,,,,,,,
645,532,14,1968,während die Proklamationen der Regierung aufs Nachlässigste behandelt ,regierung;,,,,,,,,,,,,,,,,
645,532,14,1969,"wurden, verschiedene seither vor den Administrativbehörden behandelte ",,,,,,,,,,,,,,,,,
645,532,14,1970,Streitigkeiten beweisen hinlänglich die bei diesen Gemeindsversammlungen ,,,,,,,,,,,,,,,,,
645,532,14,1971,stattgehabten Ungesetzlichkeiten. ,,,,,,,,,,,,,,,,,
645,532,14,1972,"Auf demselben Wege, schien es, sollten die Gemeinds- und ",,,,,,,,,,,,,,,,,
645,532,14,1973,"Bezirkskomités wieder zur Thätigkeit aufgefordert, sollte der neue ",,,,,,,,,,,,,,,,,
645,532,14,1974,Aufruf wieder an die Gemeinden gebracht werden.”,,,,,,,,,,,,,,,,,
645,532,14,1975,"„Es lag nicht von ferne in der Absicht des Regierungsrathes, weder ",regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,1976,einzelnen Bürgern noch zahlreichern Vereinen das Recht verkümmern zu ,bürger;,,,,,,,,,,,,,,,,
645,532,14,1977,"wollen, beliebige Gegenstände zu berathen, Ausschüsse zu erwählen, von ",,,,,,,,,,,,,,,,,
645,532,14,1978,ihnen Vorschläge anzuhören oder Wünsche an sie gelangen zu lassen; ,,,,,,,,,,,,,,,,,
645,532,14,1979,daß aber verfassungsmäßige Gemeindsvorsteherschaften nach den ,,,,,,,,,,,,,,,,,
645,532,14,1980,Aufforderungen der Comités Gemeindsversammlungen veranstalten und die ,comité;,,,,,,,,,,,,,,,,
645,532,14,1981,Verhandlungen über die auf demselben Wege hineingelangten Gegenstände in ,,,,,,,,,,,,,,,,,
645,532,14,1982,"amtlicher Stellung leiten sollten, — das mußte als Mißbrauch des ",,,,,,,,,,,,,,,,,
645,532,14,1983,Staatsorganismus angesehen werden: ,,,,,,,,,,,,,,,,,
645,532,14,1984,"denn gewiß lag es nicht im Sinne der Verfassung, den Kanton in Bezirke ",,,,,,,,,,,,,,,,,
645,532,14,1985,"und diese in Gemeinden zu theilen, um mittelst dieser Organe gegen die ",,,,,,,,,,,,,,,,,
645,532,14,1986,"oberste Landesbehörde in Opposition zu treten, ",land;,,,,,,,,,,,,,,,,
645,532,14,1987,so wenig als es mit Verfassung und Gesetzen in Einklang gebracht werden ,,,,,,,,,,,,,,,,,
645,532,14,1988,"kann, wenn dem solches verlangenden Centralcomité die Ergebnisse der in ",comité;,,,,,,,,,,,,,,,,
645,532,14,1989,Gemeinden und Wahlkreisen getroffenen Wahlen verfassungsmäßiger Beamter ,,,,,,,,,,,,,,,,,
645,532,14,1990,auf gleiche Weise zur Controllirung ,,,,,,,,,,,,,,,,,
645,532,14,1991,"mitgetheilt werden sollten, wie dieses gleichzeitig an die ",,,,,,,,,,,,,,,,,
645,532,14,1992,Statthalterämter zu Händen des Regierungsrathes gesetzlich geschehen muß. ,regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,1993,Mit der Einführung eines zweiten Organismus und einer zweiten Art von ,,,,,,,,,,,,,,,,,
645,532,14,1994,"Vorständen und Vorstehern, in denen das Volk um so eher sein Heil zu ",volk;,,,,,,,,,,,,,,,,
645,532,14,1995,"erblicken vermeinte, als man dasselbe glauben machte, seine wirklichen ",glaube;,,,,,,,,,,,,,,,,
645,532,14,1996,"Vertreter meinten es nicht gut mit ihm, mußte die Achtung vor der ",,,,,,,,,,,,,,,,,
645,532,14,1997,verfassungsmäßigen Staatseinrichtung und vor den aus ihr entsprungenen ,,,,,,,,,,,,,,,,,
645,532,14,1998,und hinwieder dieselbe handhabenden Behörden verschwinden und es blieb ,,,,,,,,,,,,,,,,,
645,532,14,1999,"nicht einmal dabei stehen, daß man zu Händen der obersten Landesbehörde ",land;,,,,,,,,,,,,,,,,
645,532,14,2000,"unumwunden erklärte, was sein oder nicht sein soll und, dürfe; von vielen ",,,,,,,,,,,,,,,,,
645,532,14,2001,Seiten her ertönte bald der die wahren Absichten enthüllende Ruf: Die ,,,,,,,,,,,,,,,,,
645,532,14,2002,"Regierung, der große Rath haben unser Zutrauen verwirkt!”",regierung;,,,,,,,,,,,,,,,,
645,532,14,2003,"»Dieses, Tit., schien dem Regierungsrathe der einzige Standpunkt zu sein, ",regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,2004,von welchem aus die ganze Angelegenheit richtig in's Auge gefaßt und ,,,,,,,,,,,,,,,,,
645,532,14,2005,beurtheilt werden kann.”,,,,,,,,,,,,,,,,,
645,532,14,2006,"„Bald nachdem der erwähnte Aufruf unter das Volk gelangt war, zeigten ",volk;,,,,,,,,,,,,,,,,
645,532,14,2007,"sich neue Aufregungen unter demselben, und so wie auf der einen Seite ",,,,,,,,,,,,,,,,,
645,532,14,2008,diese zunahmen und sich bald wieder in Versammlungen und Aeusserungen ,,,,,,,,,,,,,,,,,
645,532,14,2009,"über den großen Rath, den Regierungsrath und andere Behörden und in ",regierungsrath;,,,,,,,,,,,,,,,,
