"id","author_id","bibliography","transcript","token_sequence","token","author_name"
"4044","645","532","14","2463","sich stille halten wollten. Hr. Benz benachrichtigte Hr. Oberst Hirzel ",NULL
"4045","645","532","14","2464","von dem Begehren der Studenten, ihm überlassend, davon Gebrauch zu machen ",NULL
"4046","645","532","14","2465","oder nicht. — Sie hatten unterdessen einiges Aufsehen erregt; man fing ",NULL
"4047","645","532","14","2466","an, sich mißbilligend über sie zu äußern, namentlich soll Hr. Hptm. Fehr ",NULL
"4048","645","532","14","2467","sich wiederholt in diesem Sinne gegen Hr. Benz ausgesprochen ",NULL
"4049","645","532","14","2468","und u. A. gesagt haben, wenn sie kamen und Waffen wollten, würden sie auf ",NULL
"4050","645","532","14","2469","eine Weise empfangen, daß sie das Begehren nicht erneuerten. Um 2 Uhr ",NULL
"4051","645","532","14","2470","Morgens traf Hr. Benz die Studenten nicht mehr beim Widder an. Dann sah ",NULL
"4052","645","532","14","2471","er Hr. Oberst Hirzel, der ihn bemerkte, er durfte sich ihrer nicht ",NULL
"4053","645","532","14","2472","bedienen und um halb 3 Uhr fand er sie ganz ruhig beim Feldhof stehen, wo ",NULL
"4054","645","532","14","2473","er sie ersucht,, sich nach Hause zu begeben, worauf auch einige sich ",NULL
"4055","645","532","14","2474","entfernten, andere stehen blieben und berathschlagten, was zu thun sei. ",NULL
"4056","645","532","14","2475","Hr. Benz entfernte sich ebenfalls. Von Hr. Hegetschweiler bemerkte Hr. ",NULL
"4057","645","532","14","2476","Benz nichts, als daß er von den Studenten als von jungen Leuten redete, ",NULL
"4058","645","532","14","2477","die von selbst wieder ruhig würden.",NULL
"4059","645","532","14","2478"," ) Um so mehr mußte das Votum des Hrn. Zehnder im großen Rath vom 9ten ",NULL
"4060","645","532","14","2479","mein Erstaunen erregen, nach welchem allgemein geglaubt werden mußte und ",NULL
"4061","645","532","14","2480","auch zum Theil wirklich geglaubt wurde, die Regierung habe an den ",NULL
"4062","645","532","14","2481","militärischen Vorkehrungen gar keinen Antheil, und wodurch entweder ich ",NULL
"4063","645","532","14","2482","oder Hr. Oberst Hirzel oder beide aufs Höchste kompromittirt werden ",NULL
"4064","645","532","14","2483","mußten, während Herr Z. sich und die übrigen zu beschönigen suchte.",NULL
"4065","645","532","14","2484"," ) Warum ist dieser von den Abgeordneten im Schöße der Regierung ",NULL
"4066","645","532","14","2485","gemachten Anzeige bisher nirgends Erwähnung geschehen? Hängt das ",NULL
"4067","645","532","14","2486","Stillschweigen hierüber etwa mit dem Empfange zusammen, zu welchem Rahn",NULL
"4068","645","532","14","2487","Escher und Spöndli dem Pfr. Hirzel entgegen gingen? Die Leute waren ",NULL
"4069","645","532","14","2488","einmal da, vielleicht gegen den Willen jener beiden; allein mußte man sie ",NULL
"4070","645","532","14","2489","nicht benutzen? Und wie bald ließ sich hoffen, von Neumünster [illegible, ",NULL
"4071","645","532","14","2490","3 signs] Zuzug zu erhalten, an welchem Orte auch vor und während des ",NULL
"4072","645","532","14","2491","Einmarsches der Pfäffiker die Sturmglocken ertönten? — Pfr, Hirzel in ",NULL
"4073","645","532","14","2492","seinem: „Mein Antheil” läßt uns darüber nicht im Zweifel, wenn, er S. 8. ",NULL
"4074","645","532","14","2493","sagt: „Eben so gut traf aber auch meine zweite Voraussetzung ein, daß man ",NULL
"4075","645","532","14","2494","uns nicht ohne Hilft lassen werde, denn sofort wurden Expresse nach allen ",NULL
"4076","645","532","14","2495","Seiten geschickt, um zum Sturme aufzufordern”. Feindliche Armeen achten ",NULL
"4077","645","532","14","2496","beim Parlamentiren ein gegebenes Wort und ein entgegengesetztes Verfahren ",NULL
"4078","645","532","14","2497","wird mit keinem schönen Namen belegt. Ein solcher honorabler Gebrauch hat ",NULL
"4079","645","532","14","2498","aber, wie es scheint, nicht statt, wo das Volk sich gegen die Regierung ",NULL
"4080","645","532","14","2499","auflehnt und sich bewaffner [sic] ihr gegenüber stellt.",NULL
"4081","645","532","14","2500","[ ] 25a) Pfr. Hirzel giebt dieses wirklich als 3ten Punkt an. In meinen ",NULL
"4082","645","532","14","2501","Notitzen finde ich davon nichts und erinnere mich auch nicht, daß hierauf ",NULL
"4083","645","532","14","2502","eine Antwort beschlossen worden wäre. Es wäre möglich, daß die Hrn. ",NULL
"4084","645","532","14","2503","Abgeordneten gefunden hätten, die beiden ersten Punkte dürften dem Reg. ",NULL
"4085","645","532","14","2504","Rath bis zur Üeberstättigung genug sein.",NULL
"4086","645","532","14","2505","25b) Noch Üerdieß wurde in der Eile folgende Kundmachung beschlossen, die ",NULL
"4087","645","532","14","2506","wir als letzten Akt der sterbenden Regierung noch beifügen müssen, ",NULL
"4088","645","532","14","2507","so wie die in ein paar Stunden nachher erschienenen Kundmachung der ",NULL
"4089","645","532","14","2508","Sieben, den ersten Athemzug, den die Neugeborne und Wiedererstandene ",NULL
"4090","645","532","14","2509","that, nebst der Einweihungsurkunde, womit das Central-Comité den ",NULL
"4091","645","532","14","2510","Schützling in die Welt einführte.",NULL
"4092","645","532","14","2511","A. Der Regierungsrath des K. Zürich an seine ",NULL
"4093","645","532","14","2512","Mitbürger.",NULL
"4094","645","532","14","2513","Mitbürger!",NULL
"4095","645","532","14","2514","Der Regierungsrath auf die vielfachen Berichte über die große Bewegung ",NULL
"4096","645","532","14","2515","und Unruhe, welche durch falsche Berichte, daß der Regierungsroth ",NULL
"4097","645","532","14","2516","eidsgenössische Truppen einberufen habe, veranlaßt worden ist, findet ",NULL
"4098","645","532","14","2517","sich, die Wohlfahrt des Kantons berücksichtigend, verpflichtet, zur ",NULL
"4099","645","532","14","2518","Beruhigung des Volkes die bestimmte Erklärung zu geben, daß weder fremde ",NULL
"4100","645","532","14","2519","Truppen aufgeboten, noch sonst in Anmarsch seien, und daß der ",NULL
"4101","645","532","14","2520","Regierungsrath die ganz« Angelegenheit in den Schooß des gr. Rathes ",NULL
"4102","645","532","14","2521","gelegt habe, und nicht daran zweifle, daß diese hohe Behörde Beschlüsse ",NULL
"4103","645","532","14","2522","fassen werde, welche die Ruhe und den Frieden des Landes wieder ",NULL
"4104","645","532","14","2523","herzustellen geeignet sind.",NULL
"4105","645","532","14","2524","Gegeben in unserer Rathssitzung, Zürich d. 6. Herbstm. 1839.",NULL
"4106","645","532","14","2525","Im Namen des Regierungsrathes: ",NULL
"4107","645","532","14","2526","       Der Amtsbürgermeister: ",NULL
"4108","645","532","14","2527","         Joh. Jakob Heß. ",NULL
"4109","645","532","14","2528","      Der erste Staatsschreiber: ",NULL
"4110","645","532","14","2529","            Hottinger. ",NULL
"4111","645","532","14","2530","B. Mitbürger! ",NULL
"4112","645","532","14","2531","Die Unterzeichneten haben es für ihre ernste Pflicht erachtet, unter den ",NULL
"4113","645","532","14","2532","gegenwärtigen verhängnißvollen Umständen, bei der Auflösung des ",NULL
"4114","645","532","14","2533","Regierungsrathes, die einstweilige Leitung der öffentlichen Ruhe als ",NULL
"4115","645","532","14","2534","ergänzter eidgenössischer Staatsrath zu übernehmen, bis ein gr. Rath die ",NULL
"4116","645","532","14","2535","Behörde wieder organisirt haben wird. Mitbürger! verhütet jeden Ausbruch ",NULL
"4117","645","532","14","2536","der Gewalt, alle Exzesse!",NULL
"4118","645","532","14","2537","Ein gr. Rath wird für die Mittel sorgen, die öffentliche Ruhe und Ordnung ",NULL
"4119","645","532","14","2538","wieder herzustellen, die Gesetzgebung fortan nach den Bedürfnissen des ",NULL
"4120","645","532","14","2539","Volkes zu ordnen. ",NULL
"4121","645","532","14","2540","Zürich, den 6. September 1839.",NULL
"4122","645","532","14","2541","J.J. Heß, Bürgermeister.",NULL
"4123","645","532","14","2542","L. Meier von Knonau, Regierungsrath.",NULL
"4124","645","532","14","2543","M. F. Sulzer.",NULL
"4125","645","532","14","2544","E. Sulzer.",NULL
"4126","645","532","14","2545","J.J. Hürlimann-Landis. ",NULL
"4127","645","532","14","2546","C. von Muralt. ",NULL
"4128","645","532","14","2547","Escher-Schultheß.",NULL
"4129","645","532","14","2548","C. Das Central-Comité an seine Mitbürger. Mitbürger! ",NULL
"4130","645","532","14","2549","Theure Freunde! ",NULL
"4131","645","532","14","2550","Das Volk hat gesiegt und sein heiliges Recht errungen. Die Kunde ",NULL
"4132","645","532","14","2551","gefährlicher Plane [sic] war in den Bezirk Pfäffikon gedrungen: die ",NULL
"4133","645","532","14","2552","Gegner des Volkes hatten dem guten Rechte desselben Gewalt und List ",NULL
"4134","645","532","14","2553","entgegenzustellen gestrebt.",NULL
"4135","645","532","14","2554","Das Volk rückte friedlich, aber entschlossen ein, Schutz für seine ",NULL
"4136","645","532","14","2555","heiligen Rechte zu verlangen.",NULL
"4137","645","532","14","2556","Da wurde es plötzlich überfallen und angegriffen, die wenigen Bewaffneten ",NULL
"4138","645","532","14","2557","wehrten sich tapfer, aber sie mußten weichen, die vielen Unbewaffneten ",NULL
"4139","645","532","14","2558","flohen.",NULL
"4140","645","532","14","2559","Aber die Brüder vom See, namentlich von Küsnach, Herrliberg und Erlibach, ",NULL
"4141","645","532","14","2560","rückten nach und nahmen die Stadt, die Bürger das Zeughaus in Besitz, und ",NULL
"4142","645","532","14","2561","die Regierung mußte ihre Stellen niederlegen.",NULL
"4143","645","532","14","2562","Mitbürger, Brüder!",NULL
"4144","645","532","14","2563","Gott hat der gerechten Sache den Sieg verschafft. Aber er ist theuer ",NULL
"4145","645","532","14","2564","erkauft. Manche Euerer Brüder haben ihn mit dem Leben, viele mit schweren ",NULL
"4146","645","532","14","2565","Wunden errungen. Sie haben für das Vaterland, sie haben für ihren Heiland ",NULL
"4147","645","532","14","2566","geblutet. Gott wird es ihnen jenseits lohnen; ihrer Wittwen und Waisen ",NULL
"4148","645","532","14","2567","wird das Vaterland, werden ihre begüterten Brüder gedenken.",NULL
"4149","645","532","14","2568","Erinnert Euch des ernsten, wichtigen, aber theuer erkauften Sieges. Er ",NULL
"4150","645","532","14","2569","macht es Euch zur Pflicht, im Andenken an die für die heil. Religion ",NULL
"4151","645","532","14","2570","Gefallenen, durch die That zu beweisen, daß es Euch Ernst war, die heil. ",NULL
"4152","645","532","14","2571","Religion zu schützen, daß Ihr dieß und nichts anders wolltet, und daß Ihr ",NULL
"4153","645","532","14","2572","in Euerem häuslichen und öffentlichen Leben Tugend und Frömmigkeit für ",NULL
"4154","645","532","14","2573","Euere Leitsterne bewahret.",NULL
"4155","645","532","14","2574","Brüder! Wir beschwören Euch bei der heiligen Religion, für die Ihr in den ",NULL
"4156","645","532","14","2575","Kampf getreten seid, verübt keine Vergeltung für erlittene Unbilden; — ",NULL
"4157","645","532","14","2576","zeigt Euch als wahre Jesusbekenner, die, wie Er, auch den Feinden zu ",NULL
"4158","645","532","14","2577","vergeben wissen; die Rache sei Gottes, er wird jeden zur Rechenschaft ",NULL
"4159","645","532","14","2578","ziehen, früher oder später; die Strafe der Ungerechten und Ungläubigen ",NULL
"4160","645","532","14","2579","ist durch den errungenen Sieg schon hart genug.",NULL
"4161","645","532","14","2580","Schwöret Treue dem neu geretteten Vaterlande und der provisorischen ",NULL
"4162","645","532","14","2581","Regierung, denn die Männer, die jetzt das Ruder des Staates ergriffen, ",NULL
"4163","645","532","14","2582","verdienen das Vertrauen des Volkes im höchsten Grade.",NULL
"4164","645","532","14","2583","Gott segne das Vaterland und lasse ihm aus dem blutig erkauftem Siege ",NULL
"4165","645","532","14","2584","eine schönere Zukunft erblühen! ",NULL
"4166","645","532","14","2585","Wir grüßen Euch mit Treue und Hochachtung.",NULL
"4167","645","532","14","2586","Das Central-Comité, ",NULL
"4168","645","532","14","2587","           für dasselbe ",NULL
"4169","645","532","14","2588","       Der Präsident: ",NULL
"4170","645","532","14","2589","J.J. Hürlimann-Landis. ",NULL
"4171","645","532","14","2590","     Der Vizepräsident: ",NULL
"4172","645","532","14","2591","      Rahn-Escher. ",NULL
"4173","645","532","14","2592"," ) Ueber diesen Punkt hat sich, seit ich Obiges schrieb, ein Widerspruch ",NULL
"4174","645","532","14","2593","erhoben. Der Republikaner vom 15. Okt. 1839 enthielt folgende Note: „Der ",NULL
"4175","645","532","14","2594","Beobachter wollte vielleicht sagen: Im Momente, als die Schüsse ertönten, ",NULL
"4176","645","532","14","2595","sagte**: „Jetzt, die Kanonen heraus!” ?? oder scheut oder schämt er sich, ",NULL
"4177","645","532","14","2596","die Wahrheit zu sagen?” — Darauf entgegnet der Beobachter vom 16. „ Was ",NULL
"4178","645","532","14","2597","endlich die Note betrifft [illegible, 3signs], so wußte der Beobachter ",NULL
"4179","645","532","14","2598","nicht, daß ohne Zweifel Hr. alt Reg. Rath Weiß, welcher als Präsident des ",NULL
"4180","645","532","14","2599","Kriegsrathes zunächst alle militärischen Anordnungen besorgt hatte, die ",NULL
"4181","645","532","14","2600","noch vorhandenen schriftlichen Befehle an Hrn. Oberst Hirzel ertheilt, ",NULL
"4182","645","532","14","2601","die Nacht auf der Hauptwache zugebracht hatte u. s. w., sich geäußert ",NULL
"4183","645","532","14","2602","hatte; es mag aber wohl der Fall gewesen sein.” — Dieß veranlaßte mich, ",NULL
"4184","645","532","14","2603","in die Bürkli",NULL
"4185","645","532","14","2604","Zeitung v. 18., den Republikaner, den Landboten und den Beobachter eine ",NULL
"4186","645","532","14","2605","Erklärung einrücken zu lassen, worin ich u. A. des Protokolls und Hrn. ",NULL
"4187","645","532","14","2606","Gysi's erwähne. Auf das Protokoll des Reg. Rathes habe ich mich oben S. ",NULL
"4188","645","532","14","2607","57 berufen, die Unterredung mit Hrn. Gysi und den an Hrn. Oberst Hirzel ",NULL
"4189","645","532","14","2608","ertheilten Auftrag mitgetheilt. Hingegen muß ich die Frage, mit welcher ",NULL
"4190","645","532","14","2609","der Beobachter meine Erklärung, anticipando Hrn. Sulzer vertheidigend zu ",NULL
"4191","645","532","14","2610","begleiten beliebte, „in wem hatte nicht auf die obige Aeußerung die vom ",NULL
"4192","645","532","14","2611","östl. Beobachter ausgesprochene Vermuthung entstehen solle?” und wir ",NULL
"4193","645","532","14","2612","fragen aber, ob es wahrscheinlich sei, daß Hr. E. Sulzer sich so ",NULL
"4194","645","532","14","2613","ausgesprochen habe in einem Augenblicke, wo er wie jeder Andere wußte, ",NULL
"4195","645","532","14","2614","daß schon Tausende in der Stadt waren und aber Tausende sich ihr ",NULL
"4196","645","532","14","2615","näherten, gegenüber einigen 100 Militärs und zwar größtentheils aus ",NULL
"4197","645","532","14","2616","Cadeten. Hr. E. Sulzer, welcher unbestrittener Weise schon lange den vom ",NULL
"4198","645","532","14","2617","Reg. Nathe der Bewegung geleisteten Widerstand tadelte und in seinen ",NULL
"4199","645","532","14","2618","Folgen verderblich hieß! dahin erwiedern, daß vernünftiger Weise nicht ",NULL
"4200","645","532","14","2619","jene, sondern die Vermuthung hätte entstehen sollen, R. R. Weiß, als ",NULL
"4201","645","532","14","2620","Präsident eines dem Reg. Rathe untergeordneten Kollegiums, hätte nicht ",NULL
