"Transcript","Author","Bibliography","no","text","scene","invivo","chronology","people","places","footing (IM)","encounter (Goffman)","PC","comment","Story elemet"
12,532,279,2730,"Der Kleine Rath zählte unter allen seinen Mitgliedern keinen einzigen Rechtsgelehrten vom Fache und hatte weder Einsicht noch Muße, eine gründliche Prüfung des Strafgesetzbuches vorzunehmen.",,,,,,,,,,
12,532,279,2731,"Dasselbe war deswegen auch ohne wesentliche Abänderungen ins Leben geführt worden.",,,,,,,,,,
12,532,279,2732,"Am hartesten traf ich mit Casimir Pfyffer zusammen, als ich gegen eine von ihm entworfene No tariatsvrdnung kämpfte.",,,,,,,,,,
12,532,279,2733,"In seinem Erbgesetze hatte er bereits hie und da den Namen Notar"" einfließen lassen und so der Einführung des Notariatswesens vorgearbeitet.",,,,,,,,,,
12,532,279,2734,"Es wurde nnn vom Appellationsgericht eine Notariatsvrdnnng an den Großen Rath gebracht und am 15.",,,,,,,,,,
12,532,279,2735,"Jänner 1838 einer Commiffsion zur Prüfung und Begutachtung überwiesen, zu deren Mitglied ich ebenfalls bezeichnet wnrde.",,,,,,,,,,
12,532,279,2736,"Landammann Baumgartner von St.",,,,,,,,,,
12,532,279,2737,"Gallen sagte darüber im Erzähler"" und ich nahm es in die Bundeszeitung"" auf: Wenn der Kanton Luzern das neue Notariatsgesetz als Geschenk von seinem Großen Rathe erhält, so werden ihm andere kaum Glück wünschen können.",,,,,,,,,,
12,532,279,2738,"Notariate führen alles Schlechte und Verwerfliche der Advoeatur mit sich, ohne das Edle und Nützliche, welches wissenschaftlich und moralisch ausgezeichnete Advocaten für sich ansprechen können, als Ersatz darzubieten;",,,,,,,,,,
12,532,279,2739,"sie machen ein Land zur Beute der Vielschreibern und Svortrlnreiterei und zeugen ein neues Formelnheer, während in der Schweiz selbst das Bestehende durch alle Zweige der Administration noch wesentlich vereinfocht werden sollte.",,,,,,,,,,
12,532,279,2740,"Für Kantone, wo diese Urkundsmafchinen nicht schon heimisch und eingewöhnt sind, bleibt es in allen Beziehungen zuträglicher, die gewöhnlichen Gemeinds- und Bezirksschreibereien ausschließlich für Ausfertigung der erforderlichen Schriften anzuweisen.",,,,,,,,,,
12,532,279,2741,""" Leicht brachte ich die Mehrheit der Commission dahin, auf Verwerfung dieses kostspieligen Institutes anzutragen.",,,,,,,,,,
12,532,279,2742,"Der Große Rath pflichtete am 15.",,,,,,,,,,
12,532,279,2743,"Hornung mit 49 gegen 2? Stimmen dem Mehrheitsgutachteu bei und beschloß: in Erwägung, daß bei Absafsung außergerichtlicher Urkunden weitere Beschränkungen, als bereits gesetzlich bestehen, nicht als nothwendig erscheinen, für Beglaubigung jener Urkunden aber hinreichende Vorsorge getroffen ist, in die Berathung der vorgelegten Notariatsürdnung behufs der gesetzlichen Aufstellung von öffentlichen Notaren nicht einzutreten.",,,,,,,,,,
12,532,279,2744,""" Casimir Pfvffer hatte seine ganze Beredtsamkeit für die Annahme des Notarialsinstitutes aufgewendet und ergoß, als dieselbe fruchtlos gewesen, die ganze Schaale seines Grimmes gegen mich in eine Züricher Zeitung, worin er sagte, der Große Nath sei wie eine dumme Heerde dem Leithammel gefolgt, worauf ich in der Bundeszeitung bemerkte: Der Große Rath hat bei der Abstimmung über das Noteniatsgesetz eine große Nachlässigkeit begangen, daß er nicht den Namensaufruf beschlossen.",,,,,,,,,,
12,532,279,2745,"Der schweizerische Republikaner"""" in Zürich, welcher seine Nachrichten aus Luzern von der ersten Hand aus der Mitte des Großen Rathes selbst beziehen soll, sagt nämlich: für das Notariatsgesetz haben alle wissenschaftlich gebildeten und gescheidten Großräthe, dagegen die uugebildeten und dummen gestimmt.",,,,,,,,,,
12,532,279,2746,"Durch den Namensaufruf hätte man die 27 Hellköpfe, welche dafur, und die 49 Dummköpfe, welche dagegen, sin alle Zukunft kennen gelernt und gewußt, wem man künftig zu folgen habe.",,,,,,,,,,
12,532,279,2747,""" Casimir Pfyffer war auch auf den Kleinen Rath nicht gut zu sprechen, weil, er die Notariatsvrdnnng günstig begutachtet, aber die Vertheidigung derselben im Großen Rathe ihm überlassen hatte.",,,,,,,,,,
12,532,279,2748,"Wirklich hatte der Kleine Rath, wenn es nicht gerade seine Eristeuz anging, wie bei der Absetzung von Pfarrer Huber, kein Corporationsgefühl sezprit >eim Austaufe in Bremgarten anwesend waren und sodann dem Zuge nach Villmergen sich angeschlossen hatten.",,,,,,,,,,
12,532,279,2749,"Solche Anklagen bedürfen keiner Widerlegung, Schweigen schon widerlegt sie.",,,,,,,,,,
12,532,279,2750,"Die Anschuldigungen Wettingens wegen Antheilnahme an dem Volksaufstande reduziren sich auf nichts.",,,,,,,,,,
12,532,279,2751,"Allein hier tritt man nun mit der Klage über Entsittlichung der ganzen Corporation auf.",,,,,,,,,,
12,532,279,2752,"Es ist dieses eine furchtbare Klage, die man gegen eine ganze zahlreiche Familie schlendert, eine Familie, die Greise mit Silberhaaren in ihrer Mitte zählt.",,,,,,,,,,
12,532,279,2753,"Sollte diese Klage wirklich begründet sein, so trägt die Regierung von Aargau eine ungeheure Schuld auf sich, daß sie der Fortentwicklung der Entsittlichung eines so wichtigen Gemeinwesens Jahre lang ruhig zusah.",,,,,,,,,,
12,532,279,2754,"Mit dieser Anklage des Stiftes hat sie über sich selbst ein herbes Urtheil gesprochen.",,,,,,,,,,
12,532,279,2755,"Bis zur Stunde hat die Regiernng des Kantons Aargau zur Begründung ihrer Anklagen keine Beweise geleistet;",,,,,,,,,,
12,532,279,2756,"wohl hat sie düstere Vorhänge herabgerollt, die aufzurollen sittliches Zartgefühl verbieten soll.",,,,,,,,,,
12,532,279,2757," Will die Regierung von Aargau von dem schweren Vorwurfe eines unbegründeten Angriffes auf die Ehre und die sittliche Würde eines ganzen Gemeinwesens, nicht nur vor den Augen der Tagsatzung, sondern der Mit- und Nachwelt sich rechtfertigen, so muß sie hier Beweise liefern, sie darf sich mit bloßen Anschuldigungen nicht begnügen.",,,,,,,,,,
12,532,279,2758,"So lange dieser Beweis in dem Umfange, wie die Klage lautet, nicht vorliegt,  nicht ein Beweis der Entsittlichung der einen oder andern Convenlnalen, denn auch die besten Familien können ungerathene Glieder in ihrer Mitte zählen  sondern ein Beweis der Entsittlichung der ganzen Corporation, so lange können die Unterzeichneten einen rechtsgenüglichen Grund zur Auflösung dieser Corporation ebensowenig als bei allen andern Klöstern finden.",,,,,,,,,,
12,532,279,2759,"Abgesehen von den Jännerereignissen hat man denn zur Rechtfertigung der gegen die Klöster ergriffenen Gewaltmaßregeln ihre Staatsgefährlichkeit, ihre Umtriebe gegen die frühere und gegenwärtige Ordnung der Dinge:e.",,,,,,,,,,
12,532,279,2760,"zur Hand gerufen.",,,,,,,,,,
12,532,279,2761," Wenn die aargauischen Klöster seit einer Reihe von Jahren zu den obersten Staatsbehörden des Aargaus kein sonderliches Zutrauen bewiesen, wenn sie den Einfluß, der ihnen zu Gebote stund, auf dem legalen Pfade der dem aargauischen Staatsbürger eingeräumten Rechte benutzten, um in den Staatsorganismus eine, ihre Existenz, und selbst die Interessen und Rechte des Katholizismus, minder gefährdende Richtung zu bringen, wer darf sie diesfalls einer Schuld zeihen? Die Klöster des Aargaus sahen klar, worauf es mit ihnen abgesehen war;",,,,,,,,,,
12,532,279,2762,"sie kannten die Hand, die des Augenblicks harrte, den Lebensfaden ihnen abzuschneiden, sie wußten, wohin alle gegen sie ergriffenen Maßregeln zielten, wer wagt sie dafür einer Schuld zu zeihen, daß sie da keine Huld spendeten, wo man auf ihren Tod lauerte? Wenn Opposition gegen eine verderbliche Richtung der Zeit  und sollte diese auch zur Regierungsmaxime geworden sein  schon Hochverrath genannt merden will, dann mag man die aargauischen Klöster dieses Verbrechens anklagen;",,,,,,,,,,
12,532,279,2763,"außer dieser Schuld, wenn man sie so nennen will, ruht keine andere auf ihnen.",,,,,,,,,,
12,532,279,2764,"Die unterzeichneten Mitglieder der Commissiou erachteten es daher in ihrer Pflicht, an keine der übrigen, im Schooß der Commission gefallenen Ansichten und Anträge sich anzuschließen, und nehmen sich daher die Freiheit, einen eigenen, mit ihren so eben entwickelten Ansichten übereinstimmenden Antrag mit der ehrerbietigen Bitte der Tagsatzung vorzulegen, demselben eine angelegentliche Würdigung angedeihen zu lassen.",,,,,,,,,,
12,532,279,2765,"Schließlich bemerken die Unterzeichneten noch, daß sie an der Abstimmung über die Frage der Verwendung des Vermögens der Klöster ihren Anträgen zufolge keinen Antheil genommen haben.",,,,,,,,,,
12,532,279,2766,"Es ist übrigens die [519-523] Lösung dieser Frage auf rechtlichem Boden so klar, daß, wenn je die Unterzeichneten über diese Frage sich auszusprechen veranlaßt werden sollten, sie keiner andern Ansicht, als derjenigen huldigen könnten, welche das Gut solcher Stiftungen nur zu den im Geiste dieser Stiftungen liegenden katholisch-kirchlichen Zwecken verwendet wissen will.",,,,,,,,,,
12,532,279,2767,"Die Commissionsmitglieder: Schmid, alt Landammann und Landshauptmann.",,,,,,,,,,
12,532,279,2768,"R.",,,,,,,,,,
12,532,279,2769,"Rüttimann, Schultheiß.",,,,,,,,,,
12,532,279,2770,""" Am 3.",,,,,,,,,,
12,532,279,2771,"und 4.",,,,,,,,,,
12,532,279,2772,"Herbstmonat kamen die Commissionalanträge zur Berathung an der Tagsatzung.",,,,,,,,,,
12,532,279,2773,"Eine Gesandtschaft bereicherte die Anträge noch mit einem fünften, welcher dahin ging: daß das Decret vom 13.",,,,,,,,,,
12,532,279,2774,"Jänner mit allen beschlossenen Maßnahmen aufgehoben werde, daß dem Stande Aargau überlassen bleibe, seine Beschwerden gegen ein oder mehrere Klöster inner 14 Tagen bei der Tagsatzung anhängig zu machen;",,,,,,,,,,
12,532,279,2775,"daß nach Ablauf dieser Frist alle Klöster wieder eingesetzt werden, wenn aber eines oder mehrere Klöster aufgehoben werden sollten, so soll sein oder ihr Vermögen zu katholischen Zwecken verwendet werden;",,,,,,,,,,
12,532,279,2776,"einstweilen bleibe der Tagsatzungsbeschluß vom 2.",,,,,,,,,,
12,532,279,2777,"April, bestätigt den 9.",,,,,,,,,,
12,532,279,2778,"Heumonat in Kraft.",,,,,,,,,,
12,532,279,2779,""" Die Tagsatzung endigte damit, daß nach Zürichs Antrag die Stände Zürich, Luzern, Uri, Schwyz, Unterwalden, Zug, Glarus, Freiburg, Schaffhausen, Appenzell, Graubünden, Waadt, Wallis, Reuenburg und Vafelstadt sich dahin vereinigten, die Abstimmung über die Anträge der Commission auf einen bestimmten Termin zu verschieben, nachdem der Antrag von Neuhaus auf Entfernung aus Abschied und TrActanden in Minderheit geblieben war, da nur Bern, Solothurn, Aargau, Thurgau, Tessin und Vafelland demselben zugestimmt hatten.",,,,,,,,,,
12,532,279,2780,"Bemerkenswerth, daß die zwei katholischen Stände Solothurn und Tessin nun schon beide in den vordersten Reihen der Radikalen standen! Die Tagsatzung wurde wieder auf den 25.",,,,,,,,,,
12,532,279,2781,"Weinmonat vertagt.",,,,,,,,,,
12,532,279,2782," Daß die Beschwerden der thurgauischen Klöster, welche auch bei dieser Tagsatzung wieder anhängig waren, keine Erledigung durch eine Schlußnahme fanden, braucht wohl kaum bemerkt zu werden.",,,,,,,,,,
12,532,279,2783," Die Verschiedenheit der Commissionsanträge hatte schon verstehen lassen, daß sich an der Tagsatzung keine Mehrheit, am allerwenigsten eine solche für Wiederherstellung der Klöster ergeben würde.",,,,,,,,,,
12,532,279,2784,"Die Katholiken der Schweiz sahen ein, daß ihre Güter und ihre Anstalten in der Tagsatzung keinen Halt mehr hätten.",,,,,,,,,,
12,532,279,2785,"Darum wollte ich sie auf die Nothwendigkeit ihrer Einigung aufmerksam machen.",,,,,,,,,,
12,532,279,2786,"Mit einer Wahrheit, welche die künftigen Ereignisse nur zu sehr bestätigt haben, schrieb ich damals Folgendes in die Bundeszeitung: Die wahre Lage der Schweiz.",,,,,,,,,,
12,532,279,2787,"Seit der französischen Renolution hat sich eine Partei in der Schweiz eingenistet, welche unermüdlich mit allen Mitteln und mit vereinter Kraft nach der Alleinherrschaft strebt.",,,,,,,,,,
12,532,279,2788,"Sie hat zu verschiedenen Zeiten verschiedene Namen angenommen;",,,,,,,,,,
12,532,279,2789,"aber stets ist sie die gleiche Partei mit den gleichen Zwecken geblieben.",,,,,,,,,,
12,532,279,2790,"Sie hat eine politische und religiöse Richtung.",,,,,,,,,,
12,532,279,2791,"Die erste geht auf Zerstörung der Kantoualsouveränität und auf Einführung helvetischer Einheit, die zweite auf Zerstörung des Christenthums, und Einführung des Unglaubens.",,,,,,,,,,
12,532,279,2792,"Der Bund von 1815 hat die Kantonalfouveränität gewährleistet.",,,,,,,,,,
12,532,279,2793,"Darum hat jene Partei seit 1831 unaufhörlich und bei jedem Anlafse auf Zerreißung des Bundesvertrags hingearbeitet.",,,,,,,,,,
12,532,279,2794,"Der Katholizismus ist der festeste Damm gegen den Unglauben.",,,,,,,,,,
12,532,279,2795,"Darum hat jene Partei dem Katholizismus die Vertilgung geschworen.",,,,,,,,,,
12,532,279,2796,"Im Jahr1833 sollte das Ziel der helvetischen Einheit erreicht werden;",,,,,,,,,,
12,532,279,2797," das Luzernervolk hat den Plan zerstört.",,,,,,,,,,
12,532,279,2798,"Im Jahr1839 sollte das Ziel des Unglaubens durch Berufung von Strauß erreicht werden;",,,,,,,,,,
12,532,279,2799," das Zürichervolk hat den höllischen Plan zerstört.",,,,,,,,,,
12,532,279,2800,"Noch einmal raffte die Partei sich im Jahr1840 und 1841 zusammen.",,,,,,,,,,
12,532,279,2801,"Die Aargauerregierung, ein Clubb von Einheitsschwindlern und Ungläubigen  Helvetiker und Straußianer  mußten die im Jahre 1833 und 1839 vereitelten Pläne wieder aufnehmen.",,,,,,,,,,
12,532,279,2802,"Die Aufhebung aller Klöster war gleichzeitig ein Bundesbruch und ein Angriff auf den Katholizismus.",,,,,,,,,,
12,532,279,2803,"Drückt die Tagsatzung, die oberste Hüterin des Bundes und des Religionsfriedens dem Höllenplan die Sanction auf, indem sie nicht die Wiederherstellung aller Klöster beschließt und nöthigenfalls mit Gewalt vollzieht swas trotz aller Bramarbasiaden der Radikalen kein heldenwerk sein würde)  dann hat die nie rastende Einheits- und Unglaubenspartei gewonnenes Spiel.",,,,,,,,,,
12,532,279,2804,"Die Protestanten, die nie über die Nafe hinaussehen, wo es dem Katholizismus gilt, arbeiten ihm in die Hände.",,,,,,,,,,
12,532,279,2805,"Zürich, das treulos zu den Radikalen steht, wird zuerst des Verrathes bittere Früchte kosten.",,,,,,,,,,
12,532,279,2806,"Bürgermeister Muralt wird auf der Eisenbahn von seiner Bürgerschaft vertrieben werden.",,,,,,,,,,
12,532,279,2807,"Allein noch steht Jemand da, welcher mit Donnerstimme  halt rufen kann.",,,,,,,,,,
12,532,279,2808,"Es sind es die Katholiken in der Schweiz.",,,,,,,,,,
12,532,279,2809,"Diese sollen, diese werden aufstehen für ihre Rechte, für ihren Glauben.",,,,,,,,,,
12,532,279,2810,"Kann man sie im Aargau zerstören und vertilgen, so wird ein gleiches Loos über sie auch in andern Kantonen einbrechen.",,,,,,,,,,
12,532,279,2811,"Darum schaart Euch, ihr Katholiken aller Orten.",,,,,,,,,,
12,532,279,2812,"Zuerst unterstützt euere Brüder im Aargau mit Bittschriften.",,,,,,,,,,
12,532,279,2813,"Allein verfangen diese nicht, dann sammelt euch un> euere Obrigkeiten.",,,,,,,,,,
12,532,279,2814,"Diese werden Bund und Religion, Recht und Eigenthum nicht preisgeben, sondern sie zu uertheidigen wissen um jeden Preis.",,,,,,,,,,
12,532,279,2815,"Denn ohne Bund und ohne Religion, ohne Recht und Eigenthum gibt es keine Freiheit und keine Ehre, kein Heil und keine Wohlfahrt.",,,,,,,,,,
12,532,279,2816,"Die Väter im Grabe müßten sich ihrer Nachkommen schämen, wenn sie die Herrschaft der freien Schweiz in die Hände von Eigenthumsräubern und Christusläugnern  niederlegen würden.",,,,,,,,,,
12,532,279,2817,"Betet darum, o Eidgenossen und Katholiken, zu Gott, erhebet euere Stimme an den Bund, aber seid wachsam und entschlossen zu Allem;",,,,,,,,,,
12,532,279,2818,"denn es gilt Freiheit, Vaterland und Religion.",,,,,,,,,,
12,532,279,2819,"Jetzt oder nie mehr!"" Jetzt oder nie mehr! Leider wurde dieses Wort nicht befolgt und nachher war es zu spät!  Meinerseits that ich als Mitglied der Regierung von Luzern das Mögliche, um diese zu einem Anhaltspunkte der Katholiken der Schweiz zu machen.",,,,,,,,,,
12,532,279,2820,"Namentlich und in erster Linie arbeitete ich auf eine Vereinigung des Standes Luzern mit den Urkantonen hin und brachte es zuwege, daß schon am 18.",,,,,,,,,,
12,532,279,2821,"Vrachmonat in Beggenried eine Conferenz der Vierwaldstätte von Luzern beschickt wurde, an welche die Regierung von Luzern den Herrn Eutnchius Kopp und mich abordneten.",,,,,,,,,,
12,532,279,2822,"Es wurde da die Instruetion für die ordentliche Tagsatzung in der Klosterangelegenheit gemeinsam festgesetzt.",,,,,,,,,,
12,532,279,2823,"Die Gesandten der Urkantone hatten eine herzliche Frende, Abgeordnete von Luzern in ihre Mitte aufzunehmen.",,,,,,,,,,
12,532,279,2824,"Weil ich mit dem Ceremoniellen solcher Conferenzen nicht vertraut war, nahm ich einen Weibel mit der Standesfarbe mit, was dem Unterwaldnervolke ungemein wohl gesiel.",,,,,,,,,,
12,532,279,2825,"Man sagte sich, mehr als 50 Jahre sei die Luzernerstandesfarbe nie mehr auf Unterwaldnerboden erschienen.",,,,,,,,,,
12,532,279,2826,"Die Luzerner Regierung hatte es von Langem her für die ihr angemessene Politik erachtet, auf die Länder mit Verachtung herabzusehen und sie mehr von sich abzustoßen als anzuziehen.",,,,,,,,,,
